hotel,branch,year,quarter,title,value_or_%
Hotel Sogo,S06,2024,Q3,NOD,92
Hotel Sogo,S06,2024,Q3,Actual Hours,187643
Hotel Sogo,S06,2024,Q3,Paid Hours,204974
Hotel Sogo,S06,2024,Q3,Room,20635907
Hotel Sogo,S06,2024,Q3,F&B - Rooms,3429151
Hotel Sogo,S06,2024,Q3,F&B - Function,-
Hotel Sogo,S06,2024,Q3,F&B - Outlet,-
Hotel Sogo,S06,2024,Q3,Total Sales,24065058
Hotel Sogo,S06,2024,Q3,Average DRS,665674
Hotel Sogo,S06,2024,Q3,Average DFS,110618
Hotel Sogo,S06,2024,Q3,ADS,261577
Hotel Sogo,S06,2024,Q3,Quarterly Weighted,28
Hotel Sogo,S06,2024,Q4,ANOR,135
Hotel Sogo,S06,2024,Q4,TNOG,30756
Hotel Sogo,S06,2024,Q4,ANOG,334
Hotel Sogo,S06,2024,Q4,TOR,2
Hotel Sogo,S06,2024,Q4,TFBOG,10527
Hotel Sogo,S06,2024,Q4,AFBOG,114
Hotel Sogo,S06,2024,Q4,%FBOG,0.34
Hotel Sogo,S06,2024,Q4,ARPS/G,686
Hotel Sogo,S06,2024,Q4,AFBPS/FBOG,318
Hotel Sogo,S06,2024,Q4,AFPS/G,109
Hotel Sogo,S06,2024,Q4,SPR,1969
Hotel Sogo,S06,2024,Q4,APS/G,795
Hotel Sogo,S06,2024,Q4,HPR,15
Hotel Sogo,S06,2024,Q4,ALOS,6
Hotel Sogo,S06,2024,Q4,Occupancy,0.62
Hotel Sogo,S06,2024,Q4,NOD,92
Hotel Sogo,S06,2024,Q4,Actual Hours,184767
Hotel Sogo,S06,2024,Q4,Paid Hours,204124
Hotel Sogo,S06,2024,Q4,Room,21106369
Hotel Sogo,S06,2024,Q4,F&B - Rooms,3342753
Hotel Sogo,S06,2024,Q4,F&B - Function,-
Hotel Sogo,S06,2024,Q4,F&B - Outlet,-
Hotel Sogo,S06,2024,Q4,Total Sales,24449122
Hotel Sogo,S06,2024,Q4,Average DRS,703546
Hotel Sogo,S06,2024,Q4,Average DFS,111425
Hotel Sogo,S06,2024,Q4,ADS,265751
Hotel Sogo,S06,2024,Q4,Quarterly Weighted,28
Hotel Sogo,S07,2024,Q1,ANOR,109
Hotel Sogo,S07,2024,Q1,TNOG,21215
Hotel Sogo,S07,2024,Q1,ANOG,233
Hotel Sogo,S07,2024,Q1,TOR,2
Hotel Sogo,S07,2024,Q1,TFBOG,7157
Hotel Sogo,S07,2024,Q1,AFBOG,79
Hotel Sogo,S07,2024,Q1,%FBOG,0.34
Hotel Sogo,S07,2024,Q1,ARPS/G,644
Hotel Sogo,S07,2024,Q1,AFBPS/FBOG,279
Hotel Sogo,S07,2024,Q1,AFPS/G,94
Hotel Sogo,S07,2024,Q1,SPR,1580
Hotel Sogo,S07,2024,Q1,APS/G,739
Hotel Sogo,S07,2024,Q1,HPR,12
Hotel Sogo,S07,2024,Q1,ALOS,6
Hotel Sogo,S07,2024,Q1,Occupancy,0.5
Hotel Sogo,S07,2024,Q1,NOD,91
Hotel Sogo,S07,2024,Q1,Actual Hours,119888
Hotel Sogo,S07,2024,Q1,Paid Hours,136938
Hotel Sogo,S07,2024,Q1,Room,13669703
Hotel Sogo,S07,2024,Q1,F&B - Rooms,1998603
Hotel Sogo,S07,2024,Q1,F&B - Function,-
Hotel Sogo,S07,2024,Q1,F&B - Outlet,-
Hotel Sogo,S07,2024,Q1,Total Sales,15668306
Hotel Sogo,S07,2024,Q1,Average DRS,440958
Hotel Sogo,S07,2024,Q1,Average DFS,64471
Hotel Sogo,S07,2024,Q1,ADS,172179
Hotel Sogo,S07,2024,Q1,Quarterly Weighted,39
Hotel Sogo,S07,2024,Q2,ANOR,109
Hotel Sogo,S07,2024,Q2,TNOG,21782
Hotel Sogo,S07,2024,Q2,ANOG,239
Hotel Sogo,S07,2024,Q2,TOR,2
Hotel Sogo,S07,2024,Q2,TFBOG,7496
Hotel Sogo,S07,2024,Q2,AFBOG,82
Hotel Sogo,S07,2024,Q2,%FBOG,0.34
Hotel Sogo,S07,2024,Q2,ARPS/G,664
Hotel Sogo,S07,2024,Q2,AFBPS/FBOG,282
Hotel Sogo,S07,2024,Q2,AFPS/G,97
Hotel Sogo,S07,2024,Q2,SPR,1671
Hotel Sogo,S07,2024,Q2,APS/G,761
Hotel Sogo,S07,2024,Q2,HPR,13
Hotel Sogo,S07,2024,Q2,ALOS,6
Hotel Sogo,S07,2024,Q2,Occupancy,0.55
Hotel Sogo,S07,2024,Q2,NOD,91
Hotel Sogo,S07,2024,Q2,Actual Hours,131674
Hotel Sogo,S07,2024,Q2,Paid Hours,147420
Hotel Sogo,S07,2024,Q2,Room,14459645
Hotel Sogo,S07,2024,Q2,F&B - Rooms,2111817
Hotel Sogo,S07,2024,Q2,F&B - Function,-
Hotel Sogo,S07,2024,Q2,F&B - Outlet,-
Hotel Sogo,S07,2024,Q2,Total Sales,16571462
Hotel Sogo,S07,2024,Q2,Average DRS,498608
Hotel Sogo,S07,2024,Q2,Average DFS,72821
Hotel Sogo,S07,2024,Q2,ADS,182104
Hotel Sogo,S07,2024,Q2,Quarterly Weighted,38
Hotel Sogo,S07,2024,Q3,ANOR,109
Hotel Sogo,S07,2024,Q3,TNOG,20376
Hotel Sogo,S07,2024,Q3,ANOG,221
Hotel Sogo,S07,2024,Q3,TOR,2
Hotel Sogo,S07,2024,Q3,TFBOG,6685
Hotel Sogo,S07,2024,Q3,AFBOG,73
Hotel Sogo,S07,2024,Q3,%FBOG,0.33
Hotel Sogo,S07,2024,Q3,ARPS/G,673
Hotel Sogo,S07,2024,Q3,AFBPS/FBOG,299
Hotel Sogo,S07,2024,Q3,AFPS/G,98
Hotel Sogo,S07,2024,Q3,SPR,1567
Hotel Sogo,S07,2024,Q3,APS/G,771
Hotel Sogo,S07,2024,Q3,HPR,12
Hotel Sogo,S07,2024,Q3,ALOS,6
Hotel Sogo,S07,2024,Q3,Occupancy,0.51
Hotel Sogo,S07,2024,Q3,NOD,92
Hotel Sogo,S07,2024,Q3,Actual Hours,122209
Hotel Sogo,S07,2024,Q3,Paid Hours,137793
Hotel Sogo,S07,2024,Q3,Room,13719669
Hotel Sogo,S07,2024,Q3,F&B - Rooms,1999096
Hotel Sogo,S07,2024,Q3,F&B - Function,-
Hotel Sogo,S07,2024,Q3,F&B - Outlet,-
Hotel Sogo,S07,2024,Q3,Total Sales,15718765
Hotel Sogo,S07,2024,Q3,Average DRS,442570
Hotel Sogo,S07,2024,Q3,Average DFS,64487
Hotel Sogo,S07,2024,Q3,ADS,170856
Hotel Sogo,S07,2024,Q3,Quarterly Weighted,42
Hotel Sogo,S07,2024,Q4,ANOR,109
Hotel Sogo,S07,2024,Q4,TNOG,21578
Hotel Sogo,S07,2024,Q4,ANOG,235
Hotel Sogo,S07,2024,Q4,TOR,2
Hotel Sogo,S07,2024,Q4,TFBOG,7003
Hotel Sogo,S07,2024,Q4,AFBOG,76
Hotel Sogo,S07,2024,Q4,%FBOG,0.32
Hotel Sogo,S07,2024,Q4,ARPS/G,672
Hotel Sogo,S07,2024,Q4,AFBPS/FBOG,294
Hotel Sogo,S07,2024,Q4,AFPS/G,96
Hotel Sogo,S07,2024,Q4,SPR,1653
Hotel Sogo,S07,2024,Q4,APS/G,768
Hotel Sogo,S07,2024,Q4,HPR,13
Hotel Sogo,S07,2024,Q4,ALOS,6
Hotel Sogo,S07,2024,Q4,Occupancy,0.52
Hotel Sogo,S07,2024,Q4,NOD,92
Hotel Sogo,S07,2024,Q4,Actual Hours,125477
Hotel Sogo,S07,2024,Q4,Paid Hours,143076
Hotel Sogo,S07,2024,Q4,Room,14510157
Hotel Sogo,S07,2024,Q4,F&B - Rooms,2061450
Hotel Sogo,S07,2024,Q4,F&B - Function,-
Hotel Sogo,S07,2024,Q4,F&B - Outlet,-
Hotel Sogo,S07,2024,Q4,Total Sales,16571607
Hotel Sogo,S07,2024,Q4,Average DRS,483672
Hotel Sogo,S07,2024,Q4,Average DFS,68715
Hotel Sogo,S07,2024,Q4,ADS,180126
Hotel Sogo,S07,2024,Q4,Quarterly Weighted,39
Hotel Sogo,S08,2024,Q1,ANOR,243
Hotel Sogo,S08,2024,Q1,TNOG,42109
Hotel Sogo,S08,2024,Q1,ANOG,463
Hotel Sogo,S08,2024,Q1,TOR,2
Hotel Sogo,S08,2024,Q1,TFBOG,11403
Hotel Sogo,S08,2024,Q1,AFBOG,125
Hotel Sogo,S08,2024,Q1,%FBOG,0.27
Hotel Sogo,S08,2024,Q1,ARPS/G,1012
Hotel Sogo,S08,2024,Q1,AFBPS/FBOG,423
Hotel Sogo,S08,2024,Q1,AFPS/G,115
Hotel Sogo,S08,2024,Q1,SPR,2146
Hotel Sogo,S08,2024,Q1,APS/G,1127
Hotel Sogo,S08,2024,Q1,HPR,14
Hotel Sogo,S08,2024,Q1,ALOS,7
Hotel Sogo,S08,2024,Q1,Occupancy,0.58
Hotel Sogo,S08,2024,Q1,NOD,91
Hotel Sogo,S08,2024,Q1,Actual Hours,309548
Hotel Sogo,S08,2024,Q1,Paid Hours,343643
Hotel Sogo,S08,2024,Q1,Room,42632662
Hotel Sogo,S08,2024,Q1,F&B - Rooms,4827689
Hotel Sogo,S08,2024,Q1,F&B - Function,-
Hotel Sogo,S08,2024,Q1,F&B - Outlet,-
Hotel Sogo,S08,2024,Q1,Total Sales,47460351
Hotel Sogo,S08,2024,Q1,Average DRS,1375247
Hotel Sogo,S08,2024,Q1,Average DFS,155732
Hotel Sogo,S08,2024,Q1,ADS,521542
Hotel Sogo,S08,2024,Q1,Quarterly Weighted,20
Hotel Sogo,S08,2024,Q2,ANOR,243
Hotel Sogo,S08,2024,Q2,TNOG,43627
Hotel Sogo,S08,2024,Q2,ANOG,479
Hotel Sogo,S08,2024,Q2,TOR,2
Hotel Sogo,S08,2024,Q2,TFBOG,12119
Hotel Sogo,S08,2024,Q2,AFBOG,133
Hotel Sogo,S08,2024,Q2,%FBOG,0.28
Hotel Sogo,S08,2024,Q2,ARPS/G,1063
Hotel Sogo,S08,2024,Q2,AFBPS/FBOG,454
Hotel Sogo,S08,2024,Q2,AFPS/G,126
Hotel Sogo,S08,2024,Q2,SPR,2345
Hotel Sogo,S08,2024,Q2,APS/G,1189
Hotel Sogo,S08,2024,Q2,HPR,15
Hotel Sogo,S08,2024,Q2,ALOS,8
Hotel Sogo,S08,2024,Q2,Occupancy,0.64
Hotel Sogo,S08,2024,Q2,NOD,91
Hotel Sogo,S08,2024,Q2,Actual Hours,338594
Hotel Sogo,S08,2024,Q2,Paid Hours,371410
Hotel Sogo,S08,2024,Q2,Room,46368161
Hotel Sogo,S08,2024,Q2,F&B - Rooms,5496542
Hotel Sogo,S08,2024,Q2,F&B - Function,-
Hotel Sogo,S08,2024,Q2,F&B - Outlet,-
Hotel Sogo,S08,2024,Q2,Total Sales,51864703
Hotel Sogo,S08,2024,Q2,Average DRS,1598902
Hotel Sogo,S08,2024,Q2,Average DFS,189536
Hotel Sogo,S08,2024,Q2,ADS,569942
Hotel Sogo,S08,2024,Q2,Quarterly Weighted,19
Hotel Sogo,S08,2024,Q3,ANOR,243
Hotel Sogo,S08,2024,Q3,TNOG,43070
Hotel Sogo,S08,2024,Q3,ANOG,468
Hotel Sogo,S08,2024,Q3,TOR,2
Hotel Sogo,S08,2024,Q3,TFBOG,11625
Hotel Sogo,S08,2024,Q3,AFBOG,126
Hotel Sogo,S08,2024,Q3,%FBOG,0.27
Hotel Sogo,S08,2024,Q3,ARPS/G,1067
Hotel Sogo,S08,2024,Q3,AFBPS/FBOG,465
Hotel Sogo,S08,2024,Q3,AFPS/G,126
Hotel Sogo,S08,2024,Q3,SPR,2297
Hotel Sogo,S08,2024,Q3,APS/G,1192
Hotel Sogo,S08,2024,Q3,HPR,14
Hotel Sogo,S08,2024,Q3,ALOS,8
Hotel Sogo,S08,2024,Q3,Occupancy,0.6
Hotel Sogo,S08,2024,Q3,NOD,92
Hotel Sogo,S08,2024,Q3,Actual Hours,323458
Hotel Sogo,S08,2024,Q3,Paid Hours,356189
Hotel Sogo,S08,2024,Q3,Room,45945631
Hotel Sogo,S08,2024,Q3,F&B - Rooms,5407071
Hotel Sogo,S08,2024,Q3,F&B - Function,-
Hotel Sogo,S08,2024,Q3,F&B - Outlet,-
Hotel Sogo,S08,2024,Q3,Total Sales,51352702
Hotel Sogo,S08,2024,Q3,Average DRS,1482117
Hotel Sogo,S08,2024,Q3,Average DFS,174422
Hotel Sogo,S08,2024,Q3,ADS,558182
Hotel Sogo,S08,2024,Q3,Quarterly Weighted,20
Hotel Sogo,S08,2024,Q4,ANOR,243
Hotel Sogo,S08,2024,Q4,TNOG,43444
Hotel Sogo,S08,2024,Q4,ANOG,472
Hotel Sogo,S08,2024,Q4,TOR,2
Hotel Sogo,S08,2024,Q4,TFBOG,11658
Hotel Sogo,S08,2024,Q4,AFBOG,127
Hotel Sogo,S08,2024,Q4,%FBOG,0.27
Hotel Sogo,S08,2024,Q4,ARPS/G,1070
Hotel Sogo,S08,2024,Q4,AFBPS/FBOG,459
Hotel Sogo,S08,2024,Q4,AFPS/G,123
Hotel Sogo,S08,2024,Q4,SPR,2319
Hotel Sogo,S08,2024,Q4,APS/G,1193
Hotel Sogo,S08,2024,Q4,HPR,14
Hotel Sogo,S08,2024,Q4,ALOS,7
Hotel Sogo,S08,2024,Q4,Occupancy,0.58
Hotel Sogo,S08,2024,Q4,NOD,92
Hotel Sogo,S08,2024,Q4,Actual Hours,313825
Hotel Sogo,S08,2024,Q4,Paid Hours,348363
Hotel Sogo,S08,2024,Q4,Room,46487179
Hotel Sogo,S08,2024,Q4,F&B - Rooms,5354301
Hotel Sogo,S08,2024,Q4,F&B - Function,-
Hotel Sogo,S08,2024,Q4,F&B - Outlet,-
Hotel Sogo,S08,2024,Q4,Total Sales,51841480
Hotel Sogo,S08,2024,Q4,Average DRS,1549573
Hotel Sogo,S08,2024,Q4,Average DFS,178477
Hotel Sogo,S08,2024,Q4,ADS,563494
Hotel Sogo,S08,2024,Q4,Quarterly Weighted,19
Hotel Sogo,S09,2024,Q1,ANOR,150
Hotel Sogo,S09,2024,Q1,TNOG,26501
Hotel Sogo,S09,2024,Q1,ANOG,291
Hotel Sogo,S09,2024,Q1,TOR,2
Hotel Sogo,S09,2024,Q1,TFBOG,9107
Hotel Sogo,S09,2024,Q1,AFBOG,100
Hotel Sogo,S09,2024,Q1,%FBOG,0.34
Hotel Sogo,S09,2024,Q1,ARPS/G,597
Hotel Sogo,S09,2024,Q1,AFBPS/FBOG,293
Hotel Sogo,S09,2024,Q1,AFPS/G,101
Hotel Sogo,S09,2024,Q1,SPR,1355
Hotel Sogo,S09,2024,Q1,APS/G,698
Hotel Sogo,S09,2024,Q1,HPR,11
Hotel Sogo,S09,2024,Q1,ALOS,6
Hotel Sogo,S09,2024,Q1,Occupancy,0.45
Hotel Sogo,S09,2024,Q1,NOD,91
Hotel Sogo,S09,2024,Q1,Actual Hours,146656
Hotel Sogo,S09,2024,Q1,Paid Hours,174551
Hotel Sogo,S09,2024,Q1,Room,15834052
Hotel Sogo,S09,2024,Q1,F&B - Rooms,2667956
Hotel Sogo,S09,2024,Q1,F&B - Function,-
Hotel Sogo,S09,2024,Q1,F&B - Outlet,-
Hotel Sogo,S09,2024,Q1,Total Sales,18502008
Hotel Sogo,S09,2024,Q1,Average DRS,510776
Hotel Sogo,S09,2024,Q1,Average DFS,86063
Hotel Sogo,S09,2024,Q1,ADS,203319
Hotel Sogo,S09,2024,Q1,Quarterly Weighted,31
Hotel Sogo,S09,2024,Q2,ANOR,150
Hotel Sogo,S09,2024,Q2,TNOG,28517
Hotel Sogo,S09,2024,Q2,ANOG,313
Hotel Sogo,S09,2024,Q2,TOR,2
Hotel Sogo,S09,2024,Q2,TFBOG,9833
Hotel Sogo,S09,2024,Q2,AFBOG,108
Hotel Sogo,S09,2024,Q2,%FBOG,0.34
Hotel Sogo,S09,2024,Q2,ARPS/G,608
Hotel Sogo,S09,2024,Q2,AFBPS/FBOG,307
Hotel Sogo,S09,2024,Q2,AFPS/G,106
Hotel Sogo,S09,2024,Q2,SPR,1491
Hotel Sogo,S09,2024,Q2,APS/G,714
Hotel Sogo,S09,2024,Q2,HPR,12
Hotel Sogo,S09,2024,Q2,ALOS,6
Hotel Sogo,S09,2024,Q2,Occupancy,0.51
Hotel Sogo,S09,2024,Q2,NOD,91
Hotel Sogo,S09,2024,Q2,Actual Hours,167605
Hotel Sogo,S09,2024,Q2,Paid Hours,197573
Hotel Sogo,S09,2024,Q2,Room,17332568
Hotel Sogo,S09,2024,Q2,F&B - Rooms,3022131
Hotel Sogo,S09,2024,Q2,F&B - Function,-
Hotel Sogo,S09,2024,Q2,F&B - Outlet,-
Hotel Sogo,S09,2024,Q2,Total Sales,20354699
Hotel Sogo,S09,2024,Q2,Average DRS,597675
Hotel Sogo,S09,2024,Q2,Average DFS,104211
Hotel Sogo,S09,2024,Q2,ADS,223678
Hotel Sogo,S09,2024,Q2,Quarterly Weighted,29
Hotel Sogo,S09,2024,Q3,ANOR,150
Hotel Sogo,S09,2024,Q3,TNOG,26443
Hotel Sogo,S09,2024,Q3,ANOG,287
Hotel Sogo,S09,2024,Q3,TOR,2
Hotel Sogo,S09,2024,Q3,TFBOG,8008
Hotel Sogo,S09,2024,Q3,AFBOG,87
Hotel Sogo,S09,2024,Q3,%FBOG,0.3
Hotel Sogo,S09,2024,Q3,ARPS/G,610
Hotel Sogo,S09,2024,Q3,AFBPS/FBOG,339
Hotel Sogo,S09,2024,Q3,AFPS/G,103
Hotel Sogo,S09,2024,Q3,SPR,1366
Hotel Sogo,S09,2024,Q3,APS/G,713
Hotel Sogo,S09,2024,Q3,HPR,11
Hotel Sogo,S09,2024,Q3,ALOS,6
Hotel Sogo,S09,2024,Q3,Occupancy,0.47
Hotel Sogo,S09,2024,Q3,NOD,92
Hotel Sogo,S09,2024,Q3,Actual Hours,155650
Hotel Sogo,S09,2024,Q3,Paid Hours,183625
Hotel Sogo,S09,2024,Q3,Room,16134470
Hotel Sogo,S09,2024,Q3,F&B - Rooms,2715687
Hotel Sogo,S09,2024,Q3,F&B - Function,-
Hotel Sogo,S09,2024,Q3,F&B - Outlet,-
Hotel Sogo,S09,2024,Q3,Total Sales,18850157
Hotel Sogo,S09,2024,Q3,Average DRS,520467
Hotel Sogo,S09,2024,Q3,Average DFS,87603
Hotel Sogo,S09,2024,Q3,ADS,204893
Hotel Sogo,S09,2024,Q3,Quarterly Weighted,32
Hotel Sogo,S09,2024,Q4,ANOR,150
Hotel Sogo,S09,2024,Q4,TNOG,27684
Hotel Sogo,S09,2024,Q4,ANOG,301
Hotel Sogo,S09,2024,Q4,TOR,2
Hotel Sogo,S09,2024,Q4,TFBOG,7916
Hotel Sogo,S09,2024,Q4,AFBOG,86
Hotel Sogo,S09,2024,Q4,%FBOG,0.29
Hotel Sogo,S09,2024,Q4,ARPS/G,611
Hotel Sogo,S09,2024,Q4,AFBPS/FBOG,336
Hotel Sogo,S09,2024,Q4,AFPS/G,96
Hotel Sogo,S09,2024,Q4,SPR,1419
Hotel Sogo,S09,2024,Q4,APS/G,707
Hotel Sogo,S09,2024,Q4,HPR,11
Hotel Sogo,S09,2024,Q4,ALOS,6
Hotel Sogo,S09,2024,Q4,Occupancy,0.47
Hotel Sogo,S09,2024,Q4,NOD,92
Hotel Sogo,S09,2024,Q4,Actual Hours,156450
Hotel Sogo,S09,2024,Q4,Paid Hours,183160
Hotel Sogo,S09,2024,Q4,Room,16921586
Hotel Sogo,S09,2024,Q4,F&B - Rooms,2659950
Hotel Sogo,S09,2024,Q4,F&B - Function,-
Hotel Sogo,S09,2024,Q4,F&B - Outlet,-
Hotel Sogo,S09,2024,Q4,Total Sales,19581536
Hotel Sogo,S09,2024,Q4,Average DRS,564053
Hotel Sogo,S09,2024,Q4,Average DFS,88665
Hotel Sogo,S09,2024,Q4,ADS,212843
Hotel Sogo,S09,2024,Q4,Quarterly Weighted,31
Hotel Sogo,S10,2024,Q1,ANOR,255
Hotel Sogo,S10,2024,Q1,TNOG,44140
Hotel Sogo,S10,2024,Q1,ANOG,485
Hotel Sogo,S10,2024,Q1,TOR,2
Hotel Sogo,S10,2024,Q1,TFBOG,14416
Hotel Sogo,S10,2024,Q1,AFBOG,158
Hotel Sogo,S10,2024,Q1,%FBOG,0.33
Hotel Sogo,S10,2024,Q1,ARPS/G,822
Hotel Sogo,S10,2024,Q1,AFBPS/FBOG,358
Hotel Sogo,S10,2024,Q1,AFPS/G,117
Hotel Sogo,S10,2024,Q1,SPR,1786
Hotel Sogo,S10,2024,Q1,APS/G,939
Hotel Sogo,S10,2024,Q1,HPR,13
Hotel Sogo,S10,2024,Q1,ALOS,7
Hotel Sogo,S10,2024,Q1,Occupancy,0.53
Hotel Sogo,S10,2024,Q1,NOD,91
Hotel Sogo,S10,2024,Q1,Actual Hours,294984
Hotel Sogo,S10,2024,Q1,Paid Hours,334252
Hotel Sogo,S10,2024,Q1,Room,36284634
Hotel Sogo,S10,2024,Q1,F&B - Rooms,5160659
Hotel Sogo,S10,2024,Q1,F&B - Function,-
Hotel Sogo,S10,2024,Q1,F&B - Outlet,-
Hotel Sogo,S10,2024,Q1,Total Sales,41445293
Hotel Sogo,S10,2024,Q1,Average DRS,1170472
Hotel Sogo,S10,2024,Q1,Average DFS,166473
Hotel Sogo,S10,2024,Q1,ADS,455443
Hotel Sogo,S10,2024,Q1,Quarterly Weighted,19
Hotel Sogo,S10,2024,Q2,ANOR,255
Hotel Sogo,S10,2024,Q2,TNOG,46561
Hotel Sogo,S10,2024,Q2,ANOG,512
Hotel Sogo,S10,2024,Q2,TOR,2
Hotel Sogo,S10,2024,Q2,TFBOG,14255
Hotel Sogo,S10,2024,Q2,AFBOG,157
Hotel Sogo,S10,2024,Q2,%FBOG,0.31
Hotel Sogo,S10,2024,Q2,ARPS/G,835
Hotel Sogo,S10,2024,Q2,AFBPS/FBOG,386
Hotel Sogo,S10,2024,Q2,AFPS/G,118
Hotel Sogo,S10,2024,Q2,SPR,1913
Hotel Sogo,S10,2024,Q2,APS/G,953
Hotel Sogo,S10,2024,Q2,HPR,14
Hotel Sogo,S10,2024,Q2,ALOS,7
Hotel Sogo,S10,2024,Q2,Occupancy,0.59
Hotel Sogo,S10,2024,Q2,NOD,91
Hotel Sogo,S10,2024,Q2,Actual Hours,328586
Hotel Sogo,S10,2024,Q2,Paid Hours,363885
Hotel Sogo,S10,2024,Q2,Room,38875678
Hotel Sogo,S10,2024,Q2,F&B - Rooms,5504918
Hotel Sogo,S10,2024,Q2,F&B - Function,-
Hotel Sogo,S10,2024,Q2,F&B - Outlet,-
Hotel Sogo,S10,2024,Q2,Total Sales,44380596
Hotel Sogo,S10,2024,Q2,Average DRS,1340541
Hotel Sogo,S10,2024,Q2,Average DFS,189825
Hotel Sogo,S10,2024,Q2,ADS,487699
Hotel Sogo,S10,2024,Q2,Quarterly Weighted,18
Hotel Sogo,S10,2024,Q3,ANOR,255
Hotel Sogo,S10,2024,Q3,TNOG,44976
Hotel Sogo,S10,2024,Q3,ANOG,489
Hotel Sogo,S10,2024,Q3,TOR,2
Hotel Sogo,S10,2024,Q3,TFBOG,13878
Hotel Sogo,S10,2024,Q3,AFBOG,151
Hotel Sogo,S10,2024,Q3,%FBOG,0.31
Hotel Sogo,S10,2024,Q3,ARPS/G,845
Hotel Sogo,S10,2024,Q3,AFBPS/FBOG,392
Hotel Sogo,S10,2024,Q3,AFPS/G,121
Hotel Sogo,S10,2024,Q3,SPR,1852
Hotel Sogo,S10,2024,Q3,APS/G,966
Hotel Sogo,S10,2024,Q3,HPR,14
Hotel Sogo,S10,2024,Q3,ALOS,7
Hotel Sogo,S10,2024,Q3,Occupancy,0.57
Hotel Sogo,S10,2024,Q3,NOD,92
Hotel Sogo,S10,2024,Q3,Actual Hours,319017
Hotel Sogo,S10,2024,Q3,Paid Hours,355850
Hotel Sogo,S10,2024,Q3,Room,38008358
Hotel Sogo,S10,2024,Q3,F&B - Rooms,5433427
Hotel Sogo,S10,2024,Q3,F&B - Function,-
Hotel Sogo,S10,2024,Q3,F&B - Outlet,-
Hotel Sogo,S10,2024,Q3,Total Sales,43441785
Hotel Sogo,S10,2024,Q3,Average DRS,1226076
Hotel Sogo,S10,2024,Q3,Average DFS,175272
Hotel Sogo,S10,2024,Q3,ADS,472193
Hotel Sogo,S10,2024,Q3,Quarterly Weighted,19
Hotel Sogo,S10,2024,Q4,ANOR,255
Hotel Sogo,S10,2024,Q4,TNOG,46460
Hotel Sogo,S10,2024,Q4,ANOG,505
Hotel Sogo,S10,2024,Q4,TOR,2
Hotel Sogo,S10,2024,Q4,TFBOG,13129
Hotel Sogo,S10,2024,Q4,AFBOG,143
Hotel Sogo,S10,2024,Q4,%FBOG,0.28
Hotel Sogo,S10,2024,Q4,ARPS/G,853
Hotel Sogo,S10,2024,Q4,AFBPS/FBOG,387
Hotel Sogo,S10,2024,Q4,AFPS/G,109
Hotel Sogo,S10,2024,Q4,SPR,1907
Hotel Sogo,S10,2024,Q4,APS/G,963
Hotel Sogo,S10,2024,Q4,HPR,14
Hotel Sogo,S10,2024,Q4,ALOS,7
Hotel Sogo,S10,2024,Q4,Occupancy,0.59
Hotel Sogo,S10,2024,Q4,NOD,92
Hotel Sogo,S10,2024,Q4,Actual Hours,332398
Hotel Sogo,S10,2024,Q4,Paid Hours,373054
Hotel Sogo,S10,2024,Q4,Room,39647003
Hotel Sogo,S10,2024,Q4,F&B - Rooms,5085190
Hotel Sogo,S10,2024,Q4,F&B - Function,-
Hotel Sogo,S10,2024,Q4,F&B - Outlet,-
Hotel Sogo,S10,2024,Q4,Total Sales,44732193
Hotel Sogo,S10,2024,Q4,Average DRS,1321567
Hotel Sogo,S10,2024,Q4,Average DFS,169506
Hotel Sogo,S10,2024,Q4,ADS,486219
Hotel Sogo,S10,2024,Q4,Quarterly Weighted,18
Hotel Sogo,S11,2024,Q1,ANOR,137
Hotel Sogo,S11,2024,Q1,TNOG,18793
Hotel Sogo,S11,2024,Q1,ANOG,207
Hotel Sogo,S11,2024,Q1,TOR,2
Hotel Sogo,S11,2024,Q1,TFBOG,5761
Hotel Sogo,S11,2024,Q1,AFBOG,63
Hotel Sogo,S11,2024,Q1,%FBOG,0.31
Hotel Sogo,S11,2024,Q1,ARPS/G,804
Hotel Sogo,S11,2024,Q1,AFBPS/FBOG,427
Hotel Sogo,S11,2024,Q1,AFPS/G,131
Hotel Sogo,S11,2024,Q1,SPR,1409
Hotel Sogo,S11,2024,Q1,APS/G,935
Hotel Sogo,S11,2024,Q1,HPR,9
Hotel Sogo,S11,2024,Q1,ALOS,6
Hotel Sogo,S11,2024,Q1,Occupancy,0.36
Hotel Sogo,S11,2024,Q1,NOD,91
Hotel Sogo,S11,2024,Q1,Actual Hours,106663
Hotel Sogo,S11,2024,Q1,Paid Hours,121480
Hotel Sogo,S11,2024,Q1,Room,15111723
Hotel Sogo,S11,2024,Q1,F&B - Rooms,2457562
Hotel Sogo,S11,2024,Q1,F&B - Function,-
Hotel Sogo,S11,2024,Q1,F&B - Outlet,-
Hotel Sogo,S11,2024,Q1,Total Sales,17569285
Hotel Sogo,S11,2024,Q1,Average DRS,487475
Hotel Sogo,S11,2024,Q1,Average DFS,79276
Hotel Sogo,S11,2024,Q1,ADS,193069
Hotel Sogo,S11,2024,Q1,Quarterly Weighted,44
Hotel Sogo,S11,2024,Q2,ANOR,137
Hotel Sogo,S11,2024,Q2,TNOG,19912
Hotel Sogo,S11,2024,Q2,ANOG,219
Hotel Sogo,S11,2024,Q2,TOR,2
Hotel Sogo,S11,2024,Q2,TFBOG,6299
